year,survey,prefix,target_var,concept,units,source_var,source_label,dict_file,filename,notes,release,label_match_re
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C076,Institutional support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C082,Operation  maintenance of plant - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C083,Operation  maintenance of plant - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C084,Operation  maintenance of plant - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C085,Operation  maintenance of plant - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C086,Operation maintenance of plant - Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C087,Operation maintenance of plant - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C116,Auxiliary enterprises -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C126,Hospital services -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C136,Independent operations -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C146,Other expenses deductions -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F1A_Dict/f0910_f1a.xls,f0910_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E014,Instruction-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E024,Research-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E034,Public service-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E044,Academic support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E054,Student service-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E064,Institutional support-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E074,Auxiliary enterprises-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E094,Hospital services-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E104,Independent operations-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E111,Operation and maintenance of plant-Total amount,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E112,Operation and maintenance of plant-Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E113,Operation and maintenance of plant-Benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E114,Operation and maintenance of plant-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E115,Operation and maintenance of plant-Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E116,Operation and maintenance of plant-Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E117,Operation and maintenance of plant-All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E124,Other expenses-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2010,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E134,Total expenses-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2010/F0910_F2_Dict/f0910_f2.xls,f0910_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C016,Instruction - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C026,Research - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C036,Public service - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C056,Academic support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C066,Student services - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C076,Institutional support - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C081,Operation  maintenance of plant - Current year total,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C082,Operation  maintenance of plant - Salaries and wages,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C083,Operation  maintenance of plant - Employee fringe benefits,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C086,Operation maintenance of plant - Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C084,Operation  maintenance of plant - Depreciation,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C087,Operation maintenance of plant - Interest,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C085,Operation  maintenance of plant - All other,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C116,Auxiliary enterprises -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C126,Hospital services -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C136,Independent operations -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C146,Other expenses deductions -  Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F1A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F1C196,Total expenses deductions - Operations and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F1A_Dict/f1011_f1a.xls,f1011_f1a.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E014,Instruction-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
2011,Finance,F2A,operation_maint_exp,Operations and maintenance of plant expenses,USD,F2E024,Research-Operation and maintenance of plant,/Users/markjaysonfarol13/Higher Ed research/IPEDS/Cross sectional Datas/2011/F1011_F2_Dict/f1011_f2.xls,f1011_f2.xls,O&M of plant functional expense.,,(operations? and )?maintenance of plant
